,1,2,3,4,5,6,7,8
6.0,11663,11692,11513,11424,11609,11608,11446,11272
16.0,12425,12393,12209,12031,12220,12309,12130,11901
26.0,13085,13112,12905,12957,13141,13200,12817,12848
