,1,2,3,4,5,6,7,8
7.0,6372600,6561100,5500726,5500726,6510400,6938750,5500726,5544748
20.0,6611150,6845800,5840758,4925910,6905600,6713200,4954246,5906032
33.0,7063550,7302100,5309964,5283146,7243600,7177950,5242666,5309964
