,1,10,11,12,2,3,4,5,6,7,8,9
2.0,9412,9255,9516,9516,9657,9657,9471,9657,9902,9255,9090,9255
4.0,9507,9337,9601,9601,9754,7768,9186,9754,7877,9337,9059,9337
7.0,9649,9480,9748,9748,9900,7806,9310,9900,7997,9480,9311,9480
