,A,B,C,D,E,F,G,H
5.0,10771,9929,10183,9839,10008,11974,11665,10008
12.0,11348,10218,10532,10197,10360,10840,10870,10360
19.0,11489,10575,11155,10553,10713,11202,10537,10713
