,1,10,2,3,4,5,6,7,8,9
8.0,8763,8892,7051,8872,8699,8739,8763,8763,8872,8699
18.0,9191,9327,7418,9305,9123,9171,9191,9191,9305,9123
29.0,9661,9805,7822,9781,9589,9648,9661,9661,9781,9589
