,1,10,11,14,15,16,18,21,22,3,7,8
7.0,2350008,2887031,2969429,2883930,2883487,3135040,2932217,3216642,2905637,2905637,2924686,3191785
18.0,2499741,3020817,3123150,2946836,3021260,3257745,3072205,3302217,3014172,3014172,2992908,3278600
29.0,2650617,3106759,3200675,3107202,3106316,3466780,3153274,3475323,3213522,3213522,3154603,3455140
