,subjFloor,floorLv,unitNo,price,npsf,nfa
7.0/F低層1,7.0,低層,1,6731400,10356,650
20.0/F中層1,20.0,中層,1,7153900,11006,650
33.0/F高層1,33.0,高層,1,7599800,11692,650
7.0/F低層2,7.0,低層,2,6731400,10356,650
20.0/F中層2,20.0,中層,2,7153900,11006,650
33.0/F高層2,33.0,高層,2,7599800,11692,650
7.0/F低層3,7.0,低層,3,5287700,10450,506
20.0/F中層3,20.0,中層,3,5634816,11136,506
33.0/F高層3,33.0,高層,3,6053278,11963,506
7.0/F低層4,7.0,低層,4,5379792,10632,506
20.0/F中層4,20.0,中層,4,5709704,11284,506
33.0/F高層4,33.0,高層,4,6053278,11963,506
7.0/F低層5,7.0,低層,5,6706700,10318,650
20.0/F中層5,20.0,中層,5,7132450,10973,650
33.0/F高層5,33.0,高層,5,7581600,11664,650
7.0/F低層6,7.0,低層,6,6798350,10459,650
20.0/F中層6,20.0,中層,6,7198750,11075,650
33.0/F高層6,33.0,高層,6,7642700,11758,650
7.0/F低層7,7.0,低層,7,5379792,10632,506
20.0/F中層7,20.0,中層,7,5323626,10521,506
33.0/F高層7,33.0,高層,7,5631274,11129,506
7.0/F低層8,7.0,低層,8,5338300,10550,506
20.0/F中層8,20.0,中層,8,5671248,11208,506
33.0/F高層8,33.0,高層,8,6015328,11888,506
