,A,B,C,D,E,F,G,H
3.0,11726,11791,11708,11402,11721,11298,12744,11664
6.0,11902,11964,11892,11576,11902,11474,12926,11835
10.0,12121,12190,12107,11789,12126,11719,13070,12060
