,subjFloor,floorLv,unitNo,price,npsf,nfa
3.0/F低層1,3.0,低層,1,3353472,10224,328
6.0/F中層1,6.0,中層,1,3404968,10381,328
9.0/F高層1,9.0,高層,1,3455480,10535,328
3.0/F低層2,3.0,低層,2,3053664,11064,276
6.0/F中層2,6.0,中層,2,3101136,11236,276
9.0/F高層2,9.0,高層,2,3126669,11453,273
3.0/F低層3,3.0,低層,3,3458355,11265,307
6.0/F中層3,6.0,中層,3,3536947,11521,307
9.0/F高層3,9.0,高層,3,3590365,11695,307
3.0/F低層4,3.0,低層,4,3555674,11582,307
6.0/F中層4,6.0,中層,4,3624442,11806,307
9.0/F高層4,9.0,高層,4,3671720,11960,307
3.0/F低層5,3.0,低層,5,3508089,11427,307
6.0/F中層5,6.0,中層,5,3567954,11622,307
9.0/F高層5,9.0,高層,5,3621986,11798,307
3.0/F低層6,3.0,低層,6,3744300,10698,350
6.0/F中層6,6.0,中層,6,3809400,10884,350
9.0/F高層6,9.0,高層,6,3867150,11049,350
3.0/F低層7,3.0,低層,7,3210908,11981,268
6.0/F中層7,6.0,中層,7,3265044,12183,268
9.0/F高層7,9.0,高層,7,3314088,12366,268
