,subjFloor,floorLv,unitNo,price,npsf,nfa
3.0/F低層A,3.0,低層,A,3181329,12189,261
6.0/F中層A,6.0,中層,A,3234051,12391,261
10.0/F高層A,10.0,高層,A,3297474,12634,261
3.0/F低層B,3.0,低層,B,3236980,11162,290
6.0/F中層B,6.0,中層,B,3291790,11351,290
10.0/F高層B,10.0,高層,B,3365450,11605,290
3.0/F低層C,3.0,低層,C,3042999,11659,261
6.0/F中層C,6.0,中層,C,3094155,11855,261
10.0/F高層C,10.0,高層,C,3171150,12150,261
3.0/F低層D,3.0,低層,D,3236980,11162,290
6.0/F中層D,6.0,中層,D,3291790,11351,290
10.0/F高層D,10.0,高層,D,3365450,11605,290
3.0/F低層F.P.,3.0,低層,F.P.,3236980,11162,290
6.0/F中層F.P.,6.0,中層,F.P.,3291790,11351,290
10.0/F高層F.P.,10.0,高層,F.P.,3365450,11605,290
3.0/F低層R.P.,3.0,低層,R.P.,3042999,11659,261
6.0/F中層R.P.,6.0,中層,R.P.,3094155,11855,261
10.0/F高層R.P.,10.0,高層,R.P.,3162798,12118,261
3.0/F低層whole floor,3.0,低層,whole floor,3236980,11162,290
6.0/F中層whole floor,6.0,中層,whole floor,3291790,11351,290
10.0/F高層whole floor,10.0,高層,whole floor,3365450,11605,290
