,A,B,C,D,E,F,G,H
3.0,12752,12479,12752,12893,12752,12648,12818,12545
6.0,12955,12686,12955,13106,12955,12212,13022,12753
10.0,13231,12971,13231,13395,13231,13097,13354,13039
