,73,75,77,7779,79,81,83,85
5.0,53275564,53275564,36392405,,44087545,35020623,44448768,48091068
12.0,58586272,59387367,59413000,,48481570,36083405,48878349,52884558
21.0,66307865,66307865,44746660,,54131740,40286880,54572934,59046687
