,43,45,47,49,51,53,55
5.0,56569275,62605826,28270344,42240784,29854560,48102885,44269055
12.0,61301523,66566952,30151222,44978124,31843347,50088740,47206665
20.0,64712172,71095742,32256398,48124416,34068786,53359560,49294015
