,A,B,C,D,E,F,G,H
9.0,16957,16044,17696,17209,17503,17793,17793,16721
20.0,18031,18244,18845,18390,19128,18950,18950,17908
30.0,19175,19653,19614,19338,20432,19720,19720,19173
