,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
4.0/F低層1,4.0,低層,1,,,,,,HKT
6.0/F中層1,6.0,中層,1,,,,,,HKT
9.0/F高層1,9.0,高層,1,,,,,,HKT
4.0/F低層2,4.0,低層,2,7096440,13647,520,83,1,HKT
6.0/F中層2,6.0,中層,2,7184840,13817,520,85,1,HKT
9.0/F高層2,9.0,高層,2,7316400,14070,520,88,1,HKT
4.0/F低層5,4.0,低層,5,5634475,14635,385,158,2,HKT
6.0/F中層5,6.0,中層,5,5704545,14817,385,163,2,HKT
9.0/F高層5,9.0,高層,5,5828515,15139,385,223,2,HKT
4.0/F低層6,4.0,低層,6,5353900,14470,370,65,1,HKT
6.0/F中層6,6.0,中層,6,5178250,14795,350,62,1,HKT
9.0/F高層6,9.0,高層,6,5273100,15066,350,65,1,HKT
4.0/F低層7,4.0,低層,7,5471240,14398,380,67,1,HKT
6.0/F中層7,6.0,中層,7,5299920,14722,360,64,1,HKT
9.0/F高層7,9.0,高層,7,4782240,13284,360,217,2,HKT
4.0/F低層8,4.0,低層,8,6767500,13535,500,129,1,HKT
6.0/F中層8,6.0,中層,8,6851500,13703,500,132,1,HKT
9.0/F高層8,9.0,高層,8,6977000,13954,500,150,1,HKT
