,1,10,11,12,2,3,4,45,5,6,7,8,9
6.0,390,390,335,335,355,355,390,725,335,335,390,355,391
13.0,390,390,335,335,355,355,390,725,335,335,390,355,391
20.0,390,390,335,335,355,355,390,725,335,335,390,391,355
