,A,B,C,D,E,F,G,H
9.0,8325887,9096948,10865344,10015638,10186746,11209590,11209590,8210011
20.0,8853221,10344348,11570830,10702980,11132496,11938500,11938500,8792828
30.0,9414925,11143251,12042996,11254716,11891424,12423600,12423600,9413943
