,1,12,2,3,4,5,6,7,8
4.0,13276,12664,12930,12971,11702,13693,13160,12434,13276
8.0,13599,12976,13228,13267,11926,14032,13456,13180,13599
13.0,14035,17312,13605,13642,13581,14216,13829,12566,14005
