,1,10,11,2,3,4,5,6,7,8,9
3.0,11794,,11271,12624,11834,11976,11774,11555,11645,11303,9076
6.0,12014,,11472,12859,12054,12199,11993,11769,11862,11513,9206
9.0,12693,,11673,13091,12272,12861,12210,11980,12077,11722,9376
