,subjFloor,floorLv,unitNo,price,npsf,nfa
5.0/F低層A,5.0,低層,A,22208258,23983,926
10.0/F中層A,10.0,中層,A,23339830,25205,926
17.0/F高層A,17.0,高層,A,24559372,26522,926
5.0/F低層A-C,5.0,低層,A-C,,,
10.0/F中層A-C,10.0,中層,A-C,,,
17.0/F高層A-C,17.0,高層,A-C,,,
5.0/F低層AB,5.0,低層,AB,,,
10.0/F中層AB,10.0,中層,AB,,,
17.0/F高層AB,17.0,高層,AB,,,
5.0/F低層B,5.0,低層,B,23730300,23265,1020
10.0/F中層B,10.0,中層,B,24736020,24251,1020
17.0/F高層B,17.0,高層,B,26143620,25631,1020
5.0/F低層C,5.0,低層,C,12653875,21125,599
10.0/F中層C,10.0,中層,C,13190579,22021,599
17.0/F高層C,17.0,高層,C,13941126,23274,599
5.0/F低層D,5.0,低層,D,23502688,23224,1012
10.0/F中層D,10.0,中層,D,24498496,24208,1012
17.0/F高層D,17.0,高層,D,25893032,25586,1012
