,A,B,C,D,E,F,G,H,J,K
4.0,13765,13372,13244,13795,13345,13812,13356,13169,13351,13367
10.0,14524,14132,13932,14582,14103,14233,14115,13902,14110,14121
16.0,15103,14864,14656,15327,14835,14910,14847,14626,14841,14850
