,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
5.0/F低層A,5.0,低層,A,22455555,13991,1605,164,2,KHMT
10.0/F中層A,10.0,中層,A,23320650,14530,1605,164,2,KHMT
16.0/F高層A,16.0,高層,A,24376740,15188,1605,162,2,KHMT
5.0/F低層B,5.0,低層,B,23676580,14263,1660,208,2,KHMT
10.0/F中層B,10.0,中層,B,24587920,14812,1660,205,2,KHMT
16.0/F高層B,16.0,高層,B,25696800,15480,1660,200,2,KHMT
5.0/F低層C,5.0,低層,C,23361180,14073,1660,162,2,KHMT
10.0/F中層C,10.0,中層,C,24260900,14615,1660,162,2,KHMT
16.0/F高層C,16.0,高層,C,25358160,15276,1660,160,2,KHMT
5.0/F低層D,5.0,低層,D,22455555,13991,1605,164,2,KHMT
10.0/F中層D,10.0,中層,D,23320650,14530,1605,164,2,KHMT
16.0/F高層D,16.0,高層,D,24376740,15188,1605,162,2,KHMT
5.0/F低層E,5.0,低層,E,20464785,13781,1485,163,2,KHMT
10.0/F中層E,10.0,中層,E,21254805,14313,1485,163,2,KHMT
16.0/F高層E,16.0,高層,E,22217085,14961,1485,161,2,KHMT
5.0/F低層F,5.0,低層,F,20941648,13832,1514,163,2,KHMT
10.0/F中層F,10.0,中層,F,22505040,14904,1510,313,3,KHMT
16.0/F高層F,16.0,高層,F,22663590,15009,1510,161,2,KHMT
5.0/F低層G,5.0,低層,G,20875750,13825,1510,163,2,KHMT
10.0/F中層G,10.0,中層,G,21750124,14366,1514,163,2,KHMT
16.0/F高層G,16.0,高層,G,22735738,15017,1514,161,2,KHMT
5.0/F低層H,5.0,低層,H,20026710,13486,1485,388,4,KHMT
10.0/F中層H,10.0,中層,H,20846430,14038,1485,381,4,KHMT
16.0/F高層H,16.0,高層,H,21890385,14741,1485,361,3,KHMT
