,A,B,C,D,E,F,G,H,J,K
4.0,6428255,6311584,7151760,10042760,6525705,6754068,6437592,7111260,6475235,6242389
10.0,6782708,6670304,7523280,10571950,6896367,6959937,6803430,7507080,6843350,6594507
16.0,7053101,7015808,7914240,11112075,7254315,7290990,7156254,7898040,7197885,6934950
