,1,10,11,12,13,14,15,16,22,24,3,4,5,6,7,8,9
7.0,4180408,4305861,4317054,4349868,4349868,4349868,4759596,4305861,4305861,4340265,4173267,4305861,4305861,4305861,4481691,4103973,4305861
10.0,4284008,4418365,4429271,4463358,4463358,4463358,4874541,4418365,4418365,4469760,4418365,4418365,4418365,4418365,4463358,4217064,4418365
13.0,4382280,4286632,4331404,4328334,4328334,4328334,4995306,4286632,4286632,4563462,4286632,4286632,4286632,4286632,4328334,4315468,4286632
