,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
3.0/F低層A,3.0,低層,A,19607630,16477,1190,263,2,KHMT
7.0/F中層A,7.0,中層,A,20276410,17039,1190,263,2,KHMT
10.0/F高層A,10.0,高層,A,20777400,17460,1190,257,2,KHMT
3.0/F低層B,3.0,低層,B,19607630,16477,1190,175,2,KHMT
7.0/F中層B,7.0,中層,B,20276410,17039,1190,175,2,KHMT
10.0/F高層B,10.0,高層,B,20777400,17460,1190,171,2,KHMT
3.0/F低層C,3.0,低層,C,19607630,16477,1190,175,2,KHMT
7.0/F中層C,7.0,中層,C,20276410,17039,1190,175,2,KHMT
10.0/F高層C,10.0,高層,C,20777400,17460,1190,171,2,KHMT
3.0/F低層D,3.0,低層,D,19607630,16477,1190,175,2,KHMT
7.0/F中層D,7.0,中層,D,20276410,17039,1190,175,2,KHMT
10.0/F高層D,10.0,高層,D,20777400,17460,1190,171,2,KHMT
