,A,B,C,D,E,F,G,H
8.0,5090100,5175315,5314015,5225870,5123730,5355720,5188355,5174020
18.0,5293875,5261955,5452790,5339025,5214645,5372535,5801405,5418630
27.0,5361420,5362275,5584855,5494880,5149380,5184150,5836785,5430830
