,A,B,C,D,E,F,G,H
5.0,14028,15318,15454,15792,15240,15479,15365,17101
12.0,14411,15733,15648,14328,15727,15826,16304,17593
18.0,14791,15764,16059,14730,16242,16201,16737,17513
