,1,2,3,4,5,6,7,8
4.0,15063,13608,13500,15396,15252,13638,13856,15359
10.0,15408,13901,13854,15676,15574,14013,14181,15743
17.0,15888,14321,14284,15887,16250,14701,14901,16052
