,subjFloor,floorLv,unitNo,price,npsf,nfa
10.0/F低層A,10.0,低層,A,7212744,18214,396
22.0/F中層A,22.0,中層,A,7471728,18868,396
33.0/F高層A,33.0,高層,A,7727148,19513,396
10.0/F低層B,10.0,低層,B,6277039,14981,419
22.0/F中層B,22.0,中層,B,6572015,15685,419
33.0/F高層B,33.0,高層,B,8113516,19364,419
10.0/F低層C,10.0,低層,C,7503500,17450,430
22.0/F中層C,22.0,中層,C,7827720,18204,430
33.0/F高層C,33.0,高層,C,8212140,19098,430
10.0/F低層D,10.0,低層,D,7086873,17673,401
22.0/F中層D,22.0,中層,D,7541607,18807,401
33.0/F高層D,33.0,高層,D,7858798,19598,401
10.0/F低層E,10.0,低層,E,6942606,17058,407
22.0/F中層E,22.0,中層,E,7320812,18394,398
33.0/F高層E,33.0,高層,E,7664286,19257,398
10.0/F低層F,10.0,低層,F,7393255,17645,419
22.0/F中層F,22.0,中層,F,7748986,18494,419
33.0/F高層F,33.0,高層,F,8063655,19245,419
10.0/F低層G,10.0,低層,G,7227750,17250,419
22.0/F中層G,22.0,中層,G,7683203,18337,419
33.0/F高層G,33.0,高層,G,8094661,19319,419
10.0/F低層H,10.0,低層,H,7180251,17817,403
22.0/F中層H,22.0,中層,H,7306710,18498,395
33.0/F高層H,33.0,高層,H,7653125,19375,395
