,1,2,3,4,5,6,7,8
5.0,5814282,6015765,5650216,5507073,5941034,5997894,5659196,5375370
14.0,6104600,6315225,5947903,5718141,6141880,6301218,5872920,5701410
23.0,6323154,6541269,6147708,5930925,6294262,6527262,6004926,5847270
