,1,2,3,4,5,6,7,8
7.0,6420700,6344000,6417450,6543550,6514300,6587750,6420700,6420700
21.0,6806800,6725550,6804200,6951750,6908850,6981000,6806800,6736600
33.0,7101250,7012850,7109700,7265700,7207850,7280000,7101250,7035600
