,1,2,3,4,5,6,7,8
7.0,10188,10325,10200,10200,10037,10314,9847,10210
20.0,11016,11385,10805,10805,10517,11077,10596,10811
33.0,12112,12285,12041,12041,11985,12051,11112,11968
