,1,10,11,12,2,3,4,5,6,7,8,9
7.0,9752,10130,8956,9875,10339,9759,10218,9680,9473,9381,9754,9364
18.0,9977,10341,8860,10027,10211,10090,10452,10126,9715,9612,9987,9510
30.0,10503,10839,9214,10348,10677,10637,10726,10597,10315,10240,10286,10242
