,subjFloor,floorLv,unitNo,price,npsf,nfa
10.0/F低層A,10.0,低層,A,6330150,12150,521
21.0/F中層A,21.0,中層,A,6648481,12761,521
32.0/F高層A,32.0,高層,A,7177296,13776,521
10.0/F低層B,10.0,低層,B,6166708,12794,482
21.0/F中層B,21.0,中層,B,6954420,14135,492
32.0/F高層B,32.0,高層,B,6899316,14023,492
10.0/F低層C,10.0,低層,C,6243480,12690,492
21.0/F中層C,21.0,中層,C,6932280,14090,492
32.0/F高層C,32.0,高層,C,6949008,14124,492
10.0/F低層D,10.0,低層,D,7006060,13604,515
21.0/F中層D,21.0,中層,D,7338235,14249,515
32.0/F高層D,32.0,高層,D,7759253,14893,521
10.0/F低層E,10.0,低層,E,6446854,12374,521
21.0/F中層E,21.0,中層,E,7153330,13730,521
32.0/F高層E,32.0,高層,E,7464888,14328,521
10.0/F低層F,10.0,低層,F,6097848,12394,492
21.0/F中層F,21.0,中層,F,6922440,14070,492
32.0/F高層F,32.0,高層,F,6899316,14023,492
10.0/F低層G,10.0,低層,G,6072264,12342,492
21.0/F中層G,21.0,中層,G,6443724,13097,492
32.0/F高層G,32.0,高層,G,6680868,13579,492
10.0/F低層H,10.0,低層,H,6518752,12512,521
21.0/F中層H,21.0,中層,H,6712564,12884,521
32.0/F高層H,32.0,高層,H,7013702,13462,521
