,A,B,C,D,E,F,G,H
5.0,17712,17254,17045,16204,17781,17428,17950,18089
14.0,18015,18152,17095,16564,18565,18127,18124,18699
23.0,18842,18972,18111,17474,19049,19011,18316,19320
