,A,B,C,D,E,F,G
11.0,20338164,15910356,22213050,15380475,9573585,9716010,11494440
27.0,21031230,15328796,25263305,16617430,10076920,10498350,12302574
41.0,22242750,16384984,26851228,16536090,10152005,10435110,13025564
