,A,B,C,D,E,F,G,H
5.0,17944,17319,17421,16524,19173,17248,17749,17619
14.0,18473,18250,17872,16622,19701,17922,18403,18183
23.0,19151,18875,18483,17439,20269,18922,19382,19247
