,subjFloor,floorLv,unitNo,price,npsf,nfa
9.0/F低層A,9.0,低層,A,8461746,13626,621
18.0/F中層A,18.0,中層,A,8460504,13624,621
27.0/F高層A,27.0,高層,A,8780319,14139,621
9.0/F低層B,9.0,低層,B,5811812,13579,428
18.0/F中層B,18.0,中層,B,6045500,14125,428
27.0/F高層B,27.0,高層,B,6275764,14663,428
9.0/F低層C,9.0,低層,C,5685552,13284,428
18.0/F中層C,18.0,中層,C,5913676,13817,428
27.0/F高層C,27.0,高層,C,6132812,14329,428
9.0/F低層D,9.0,低層,D,7321590,11790,621
18.0/F中層D,18.0,中層,D,7818390,12590,621
27.0/F高層D,27.0,高層,D,8174223,13163,621
9.0/F低層E,9.0,低層,E,8896738,12391,718
18.0/F中層E,18.0,中層,E,9807162,13659,718
27.0/F高層E,27.0,高層,E,10179086,14177,718
9.0/F低層F,9.0,低層,F,8449903,12593,671
18.0/F中層F,18.0,中層,F,8810230,13130,671
27.0/F高層F,27.0,高層,F,9137007,13617,671
9.0/F低層G,9.0,低層,G,8661268,12908,671
18.0/F中層G,18.0,中層,G,9219540,13740,671
27.0/F高層G,27.0,高層,G,9610062,14322,671
9.0/F低層H,9.0,低層,H,9013772,12554,718
18.0/F中層H,18.0,中層,H,9364156,13042,718
27.0/F高層H,27.0,高層,H,9556580,13310,718
