,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
7.0/F低層1,7.0,低層,1,6911376,12612,548,364,5,NST
18.0/F中層1,18.0,中層,1,6866440,12530,548,306,4,NST
29.0/F高層1,29.0,高層,1,7508696,13702,548,369,5,NST
7.0/F低層2,7.0,低層,2,6883592,12119,568,356,5,NST
18.0/F中層2,18.0,中層,2,6817136,12002,568,307,4,NST
29.0/F高層2,29.0,高層,2,7657208,13481,568,365,5,NST
7.0/F低層3,7.0,低層,3,5342974,12311,434,369,3,NST
18.0/F中層3,18.0,中層,3,5603808,12912,434,400,3,NST
29.0/F高層3,29.0,高層,3,5851622,13483,434,357,3,NST
7.0/F低層4,7.0,低層,4,5307066,12819,414,394,4,NST
18.0/F中層4,18.0,中層,4,5712372,13798,414,353,3,NST
29.0/F高層4,29.0,高層,4,5983956,14454,414,391,3,NST
7.0/F低層5,7.0,低層,5,6855480,12510,548,333,4,NST
18.0/F中層5,18.0,中層,5,6822052,12449,548,332,4,NST
29.0/F高層5,29.0,高層,5,7534452,13749,548,312,4,NST
7.0/F低層6,7.0,低層,6,6567216,11562,568,347,4,NST
18.0/F中層6,18.0,中層,6,6726256,11842,568,343,3,NST
29.0/F高層6,29.0,高層,6,7437392,13094,568,369,4,NST
7.0/F低層7,7.0,低層,7,5655454,13031,434,345,3,NST
18.0/F中層7,18.0,中層,7,5884172,13558,434,346,3,NST
29.0/F高層7,29.0,高層,7,6121570,14105,434,330,3,NST
7.0/F低層8,7.0,低層,8,5365440,12960,414,341,3,NST
18.0/F中層8,18.0,中層,8,5658966,13669,414,407,3,NST
29.0/F高層8,29.0,高層,8,6065100,14650,414,400,4,NST
