,1,10,11,12,13,14,15,16,17,18,2,3,4,5,6,7,8,9
6.0,10428,10596,10868,10463,10463,10908,11502,10275,10557,10453,10796,10456,10807,11005,10417,10748,11078,10425
18.0,10620,11606,11623,11343,11343,11596,12053,10953,11770,11658,11661,11159,11865,11694,11479,11396,11767,10930
29.0,11237,11667,11762,10749,10470,11732,11703,10633,11779,11593,11873,10304,11895,11763,11433,11701,11845,10330
