,11,12,13,14,16,17,18,2,24,25,3,4,5,8,9
8.0,443,485,443,443,,475,443,443,489,489,443,,,,443
19.0,485,485,443,443,,475,443,443,489,489,443,,,,443
29.0,485,485,443,443,,475,443,443,489,489,443,,,,443
