,1,15,16,17,18,19,2,5,9
8.0,6657,6413,6319,6464,6297,6665,6616,6846,6287
22.0,6979,6747,6719,6823,6736,6953,7004,7044,6671
36.0,7266,7133,7045,7210,7049,7385,7419,7355,7139
