,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
6.0/F低層1,6.0,低層,1,7376000,14752,500,339,4,NST
15.0/F中層1,15.0,中層,1,7792500,15585,500,356,4,NST
24.0/F高層1,24.0,高層,1,8032000,16064,500,385,4,NST
6.0/F低層2,6.0,低層,2,6603080,15007,440,359,3,NST
15.0/F中層2,15.0,中層,2,6917680,15722,440,358,3,NST
24.0/F高層2,24.0,高層,2,7133720,16213,440,334,3,NST
6.0/F低層3,6.0,低層,3,6666000,15150,440,356,4,NST
15.0/F中層3,15.0,中層,3,6665120,15148,440,357,4,NST
24.0/F高層3,24.0,高層,3,6877640,15631,440,354,4,NST
6.0/F低層4,6.0,低層,4,4601747,15923,289,398,4,NST
15.0/F中層4,15.0,中層,4,5157783,17847,289,388,3,NST
24.0/F高層4,24.0,高層,4,5098827,17643,289,391,3,NST
6.0/F低層5,6.0,低層,5,4725439,16351,289,383,4,NST
15.0/F中層5,15.0,中層,5,4899417,16953,289,359,4,NST
24.0/F高層5,24.0,高層,5,5073395,17555,289,328,4,NST
6.0/F低層6,6.0,低層,6,6607040,15016,440,414,3,NST
15.0/F中層6,15.0,中層,6,6942760,15779,440,402,3,NST
24.0/F高層6,24.0,高層,6,7148240,16246,440,338,3,NST
6.0/F低層7,6.0,低層,7,6190360,14069,440,357,3,NST
15.0/F中層7,15.0,中層,7,6497480,14767,440,406,3,NST
24.0/F高層7,24.0,高層,7,6673040,15166,440,354,3,NST
6.0/F低層8,6.0,低層,8,7466000,14932,500,325,4,NST
15.0/F中層8,15.0,中層,8,7582500,15165,500,328,4,NST
24.0/F高層8,24.0,高層,8,7851500,15703,500,313,4,NST
