,A,B,C,D,E,F,G,H
8.0,14223,14785,14684,13829,13744,14461,14505,15675
18.0,14801,15055,14986,14421,15033,15258,15365,16354
27.0,15148,15474,14935,14846,14946,15471,15323,16568
