,A,B,C,D,E,F,G,H
8.0,9145389,8028255,7973412,8892047,7614176,7881245,7905225,6160275
18.0,9517043,8174865,8137398,9272703,8328282,8315610,8373925,6427122
27.0,9740164,8402382,8109705,9545978,8280084,8431695,8351035,6511224
