,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
4.0/F低層1,4.0,低層,1,6216420,12635,492,332,4,NST
8.0/F中層1,8.0,中層,1,6319248,12844,492,336,4,NST
13.0/F高層1,13.0,高層,1,6447660,13105,492,339,4,NST
4.0/F低層2,4.0,低層,2,6929927,12577,551,344,4,NST
8.0/F中層2,8.0,中層,2,7042882,12782,551,345,4,NST
13.0/F高層2,13.0,高層,2,7183387,13037,551,342,4,NST
4.0/F低層3,4.0,低層,3,6919458,12558,551,301,4,NST
8.0/F中層3,8.0,中層,3,7032413,12763,551,303,4,NST
13.0/F高層3,13.0,高層,3,7173469,13019,551,303,4,NST
4.0/F低層4,4.0,低層,4,6334500,12875,492,345,3,NST
8.0/F中層4,8.0,中層,4,6393540,12995,492,361,4,NST
13.0/F高層4,13.0,高層,4,6511128,13234,492,360,4,NST
4.0/F低層5,4.0,低層,5,6398952,13006,492,329,4,NST
8.0/F中層5,8.0,中層,5,6497844,13207,492,321,4,NST
13.0/F高層5,13.0,高層,5,6608052,13431,492,317,4,NST
4.0/F低層6,4.0,低層,6,6920009,12559,551,342,4,NST
8.0/F中層6,8.0,中層,6,7032964,12764,551,342,4,NST
13.0/F高層6,13.0,高層,6,7173469,13019,551,340,4,NST
4.0/F低層7,4.0,低層,7,6919458,12558,551,301,4,NST
8.0/F中層7,8.0,中層,7,7032413,12763,551,303,4,NST
13.0/F高層7,13.0,高層,7,7173469,13019,551,303,4,NST
4.0/F低層8,4.0,低層,8,6222324,12647,492,299,4,NST
8.0/F中層8,8.0,中層,8,6325152,12856,492,301,4,NST
13.0/F高層8,13.0,高層,8,6453564,13117,492,301,4,NST
