,1,10,11,12,13,14,15,16,17,18,2,3,4,5,6,7,8,9
7.0,11314,10499,11125,11026,11161,10789,11031,10779,11080,11190,11383,10114,11549,11076,10944,11036,10701,11318
18.0,12044,10841,11625,11514,11607,11276,11580,11042,11699,11810,11852,10940,12059,11706,11175,11361,11166,12305
28.0,12336,11257,12098,11656,11741,11803,12024,11447,12220,12017,12147,11097,12295,11687,11494,11436,11507,11995
