,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
8.0/F低層1,8.0,低層,1,2616327,6867,381,340,4,NST
18.0/F中層1,18.0,中層,1,2554986,6706,381,359,4,NST
29.0/F高層1,29.0,高層,1,2842641,7461,381,360,4,NST
8.0/F低層10,8.0,低層,10,2603754,6834,381,386,4,NST
18.0/F中層10,18.0,中層,10,2584704,6784,381,384,4,NST
29.0/F高層10,29.0,高層,10,2839212,7452,381,365,4,NST
8.0/F低層13,8.0,低層,13,3386880,6912,490,342,4,NST
18.0/F中層13,18.0,中層,13,3560830,7267,490,370,4,NST
29.0/F高層13,29.0,高層,13,3745560,7644,490,381,4,NST
8.0/F低層14,8.0,低層,14,2616327,6867,381,340,4,NST
18.0/F中層14,18.0,中層,14,2580132,6772,381,337,4,NST
29.0/F高層14,29.0,高層,14,2852166,7486,381,324,4,NST
8.0/F低層15,8.0,低層,15,2460498,6458,381,370,4,NST
18.0/F中層15,18.0,中層,15,2554224,6704,381,379,4,NST
29.0/F高層15,29.0,高層,15,2692170,6903,390,348,4,NST
8.0/F低層18,8.0,低層,18,2616327,6867,381,340,4,NST
18.0/F中層18,18.0,中層,18,2580132,6772,381,337,4,NST
29.0/F高層18,29.0,高層,18,2697099,7079,381,324,3,NST
8.0/F低層19,8.0,低層,19,2621280,6880,381,380,4,NST
18.0/F中層19,18.0,中層,19,2598039,6819,381,372,4,NST
29.0/F高層19,29.0,高層,19,2883027,7567,381,340,4,NST
8.0/F低層2,8.0,低層,2,2616327,6867,381,340,4,NST
18.0/F中層2,18.0,中層,2,2580132,6772,381,337,4,NST
29.0/F高層2,29.0,高層,2,2852166,7486,381,324,4,NST
8.0/F低層23,8.0,低層,23,2636139,6919,381,382,4,NST
18.0/F中層23,18.0,中層,23,2795778,7338,381,375,4,NST
29.0/F高層23,29.0,高層,23,2923413,7673,381,351,4,NST
8.0/F低層24,8.0,低層,24,2603373,6833,381,381,4,NST
18.0/F中層24,18.0,中層,24,2583180,6780,381,383,4,NST
29.0/F高層24,29.0,高層,24,2836545,7445,381,370,4,NST
8.0/F低層8,8.0,低層,8,2616327,6867,381,340,4,NST
18.0/F中層8,18.0,中層,8,2580132,6772,381,337,4,NST
29.0/F高層8,29.0,高層,8,2852166,7486,381,324,4,NST
8.0/F低層9,8.0,低層,9,2616327,6867,381,340,4,NST
18.0/F中層9,18.0,中層,9,2580132,6772,381,337,4,NST
29.0/F高層9,29.0,高層,9,2852166,7486,381,324,4,NST
