,1,2,3,4,5,6,7,8
6.0,15656,15898,15767,15622,15630,14681,14428,15597
14.0,15765,15585,16610,15698,15600,14989,14924,15122
23.0,16359,16621,17064,16316,16755,15655,15347,15874
