,A,B,C,D,E,F,G,H
5.0,13621,14663,14571,14651,15124,15106,14631,14923
12.0,13822,15072,15001,15089,15551,15557,15069,15317
18.0,15658,15437,15635,15636,15931,15965,15453,15864
