,A,B,C,D,E,F,G,H
4.0,8532385,8841954,8729779,8580818,8621703,8729779,8543248,8588366
10.0,8756309,9083611,8958616,8806000,8847514,8958616,8756060,8811661
17.0,9012941,9372061,9221426,9063890,9107920,9221426,8985538,9068922
