,A,B,C,D,E,F,G,H
8.0,17642,17379,17013,16873,17326,17858,17877,16873
18.0,18133,18005,17683,16972,17944,19138,18600,17595
27.0,18838,18727,18509,17761,19206,19543,19643,19463
