,10,11,12,13,14,18,2,4,6,7,9
13.0,566,376,443,443,376,443,376,375,544,544,375
22.0,566,376,443,443,376,443,376,375,544,544,375
30.0,566,376,443,443,376,443,376,375,544,544,375
