,A,B,C,D,E,F,G,H
9.0,10995960,8466717,9105354,10926945,10936620,10982304,11844144,10806330
16.0,11321685,8676315,9358956,11248155,11255895,11303712,12108528,11121090
22.0,11597745,8870859,9579555,11523570,11530665,11579112,12357360,11391345
