,A,B,C,D,E,F,G,H
5.0,18076,17814,16807,15329,17831,17307,17781,18748
14.0,18670,18151,17419,16168,19040,17749,18302,19470
23.0,19049,18380,17672,16642,19172,18791,19031,19745
