,10,11,12,13,17,18,20,22,23,3,5,6,7,8
7.0,3235672,3197131,3725218,3279639,3547290,3255164,3587793,3111632,3144857,3193144,3575568,3251620,3085495,3547290
19.0,3319399,3325601,3928869,3342219,3644775,3330031,3703197,3274656,3253392,3313640,3690972,3313640,3313640,3644775
29.0,3436794,3392494,3950640,3382896,3654475,3381419,3632292,3385406,3335790,3353953,3715911,3353953,3353953,3654475
