,10,11,13,14,15,16,17,18,3,5,6,7,8,9
8.0,6680,7158,6900,7135,6680,7141,6436,7156,6659,7063,6719,6783,7014,6797
18.0,6972,7464,7130,7437,6972,7443,6697,7462,7115,7360,7024,7050,7315,7443
28.0,7178,7766,7562,7736,7178,7742,6958,7758,7316,7656,7288,7343,7610,7742
