,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,3,4,5,6,7,8,9
7.0,12220,12688,12674,11992,11587,12684,12688,12688,12775,12179,12688,12278,11643,11513,12195,12120,12376,12307,11716,11716,12688,12394,12236,12688
18.0,12599,12378,12709,11836,12126,12726,12378,12396,12979,12378,12378,12806,12012,12060,12564,12476,12613,12523,12061,12061,12378,12378,12619,12378
28.0,12694,12836,13051,12240,12544,13061,12836,12741,13295,12836,12836,12475,12335,12574,12935,12901,13002,12836,12579,12579,12836,12836,12869,12836
