,1,10,11,12,13,14,15,16,17,18,2,3,4,5,6,7,8,9
6.0,439,403,384,542,542,384,403,595,375,441,375,595,403,384,441,441,375,595
18.0,441,403,384,542,542,384,403,595,375,441,375,595,403,384,441,441,375,595
29.0,441,403,384,542,542,384,403,595,375,441,375,595,403,384,441,441,375,595
