,1,2,3,4,5,6,7,8
8.0,11602,11777,11742,11696,11519,11697,11659,11376
18.0,11873,12241,12014,12029,11842,12085,12014,11625
29.0,12226,12444,12092,12254,12166,12261,12350,12101
