,subjFloor,floorLv,unitNo,price,npsf,nfa
4.0/F低層1,4.0,低層,1,5439060,11055,492
8.0/F中層1,8.0,中層,1,5514336,11208,492
13.0/F高層1,13.0,高層,1,5626020,11435,492
4.0/F低層2,4.0,低層,2,5976697,10847,551
8.0/F中層2,8.0,中層,2,6074224,11024,551
13.0/F高層2,13.0,高層,2,6195444,11244,551
4.0/F低層3,4.0,低層,3,6274237,11387,551
8.0/F中層3,8.0,中層,3,6405926,11626,551
13.0/F高層3,13.0,高層,3,6572328,11928,551
4.0/F低層4,4.0,低層,4,5393796,10963,492
8.0/F中層4,8.0,中層,4,5482356,11143,492
13.0/F高層4,13.0,高層,4,5593548,11369,492
4.0/F低層5,4.0,低層,5,5393796,10963,492
8.0/F中層5,8.0,中層,5,5482356,11143,492
13.0/F高層5,13.0,高層,5,5593548,11369,492
4.0/F低層6,4.0,低層,6,5976697,10847,551
8.0/F中層6,8.0,中層,6,6074224,11024,551
13.0/F高層6,13.0,高層,6,6195444,11244,551
4.0/F低層7,4.0,低層,7,6177261,11211,551
8.0/F中層7,8.0,中層,7,6294624,11424,551
13.0/F高層7,13.0,高層,7,6441190,11690,551
4.0/F低層8,4.0,低層,8,5819868,11829,492
8.0/F中層8,8.0,中層,8,5922204,12037,492
13.0/F高層8,13.0,高層,8,6039792,12276,492
