,1,2,3,4,5,6,7,8
7.0,10972,10909,11196,11262,10992,10972,12155,11196
20.0,11578,11511,12724,12642,11609,11578,12917,12724
33.0,12207,12137,13438,13353,12247,12207,13650,13438
