,A,B,C,D,E,F,G,H
5.0,15665,15667,14730,15926,15453,16350,15717,16403
12.0,15964,15993,15142,16404,15878,16586,16200,17051
18.0,16307,16356,15461,17753,16101,17045,16582,17544
