,11,12,13,14,16,17,18,2,24,25,3,4,5,8,9
8.0,2290753,2482715,2286323,2269046,,2418225,2214114,2410806,2502213,2484120,2269046,,,,2269046
19.0,2592325,2592325,2399288,2378910,,2559775,2271704,2548579,2612727,2604414,2378910,,,,2378910
29.0,2819305,2819305,2606612,2594208,,2672350,2397516,2665531,2841090,2818596,2594208,,,,2594208
